Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Year
1,Precious Achiuwa,C-PF,24,TOT,36,0,16.1,2.8,5.8,.478,0.4,1.4,.269,2.4,4.3,.548,.512,0.8,1.3,.587,1.9,3.1,5.1,1.3,0.5,0.5,1.1,1.6,6.6,2024
1,Precious Achiuwa,C,24,TOR,25,0,17.5,3.1,6.8,.459,0.5,1.9,.277,2.6,4.9,.528,.497,1.0,1.7,.571,2.0,3.4,5.4,1.8,0.6,0.5,1.2,1.6,7.7,2024
1,Precious Achiuwa,PF,24,NYK,11,0,12.9,1.9,3.4,.568,0.1,0.5,.200,1.8,2.9,.625,.581,0.3,0.4,.750,1.8,2.4,4.2,0.3,0.3,0.6,0.8,1.5,4.2,2024
2,Bam Adebayo,C,26,MIA,33,33,35.0,7.9,15.7,.503,0.0,0.3,.100,7.9,15.4,.511,.504,5.7,7.2,.787,2.3,8.2,10.5,4.3,1.1,0.9,2.6,2.5,21.5,2024
3,Ochai Agbaji,SG,23,UTA,44,10,20.1,2.2,5.1,.434,1.0,3.0,.326,1.3,2.1,.585,.529,0.3,0.5,.750,0.8,1.8,2.5,0.9,0.6,0.6,0.7,1.4,5.8,2024
4,Santi Aldama,PF,23,MEM,33,7,23.2,3.9,9.0,.432,1.5,4.5,.333,2.4,4.4,.534,.517,1.0,1.7,.618,1.2,4.4,5.5,1.8,0.7,0.8,1.1,1.6,10.3,2024
5,Nickeil Alexander-Walker,SG,25,MIN,43,13,22.5,2.4,5.7,.428,1.4,3.8,.370,1.0,1.9,.543,.551,0.4,0.6,.720,0.4,1.3,1.7,2.4,0.9,0.6,1.0,1.8,6.7,2024
6,Grayson Allen,SG,28,PHO,38,38,33.4,4.6,9.1,.507,2.8,5.7,.491,1.8,3.4,.535,.661,1.7,1.8,.900,0.8,3.4,4.2,2.9,0.9,0.6,1.4,2.1,13.7,2024
7,Jarrett Allen,C,25,CLE,36,36,30.2,6.1,9.1,.669,0.0,0.0,.000,6.1,9.0,.671,.669,2.6,3.5,.754,3.5,6.8,10.3,3.0,0.9,1.1,1.8,2.4,14.8,2024
8,Jose Alvarado,PG,25,NOP,26,0,16.5,2.4,6.0,.406,1.3,3.3,.379,1.2,2.6,.441,.513,0.8,1.2,.645,0.5,1.7,2.2,1.8,1.0,0.4,0.8,1.5,6.9,2024
9,Kyle Anderson,PF,30,MIN,43,2,22.6,2.5,5.3,.470,0.1,0.7,.172,2.4,4.7,.512,.480,1.4,2.0,.702,0.7,2.8,3.5,4.0,0.8,0.6,1.4,1.6,6.5,2024
10,Giannis Antetokounmpo,PF,29,MIL,41,41,35.2,11.5,19.1,.603,0.4,1.8,.230,11.1,17.3,.642,.614,7.7,11.5,.669,2.7,8.8,11.5,6.1,1.4,1.1,3.6,2.9,31.2,2024
11,Thanasis Antetokounmpo,PF,31,MIL,17,0,4.4,0.4,0.8,.500,0.0,0.0,,0.4,0.8,.500,.500,0.0,0.0,,0.2,0.2,0.5,0.5,0.1,0.2,0.5,0.8,0.8,2024
12,Cole Anthony,PG,23,ORL,43,0,24.2,4.4,10.2,.432,1.2,3.6,.331,3.2,6.7,.486,.490,3.0,3.5,.836,1.0,3.1,4.2,3.2,0.8,0.5,1.9,2.6,13.0,2024
13,OG Anunoby,SF,26,TOT,38,38,34.3,5.7,11.5,.495,2.1,5.6,.382,3.6,5.9,.602,.588,1.5,1.9,.792,1.0,3.3,4.3,2.3,1.1,0.7,1.5,2.4,15.1,2024
13,OG Anunoby,SF,26,TOR,27,27,33.3,5.8,11.9,.489,2.3,6.0,.374,3.6,5.9,.608,.584,1.2,1.7,.717,0.9,3.0,3.9,2.7,1.0,0.5,1.6,2.3,15.1,2024
13,OG Anunoby,SF,26,NYK,11,11,36.7,5.5,10.6,.513,1.8,4.5,.408,3.6,6.2,.588,.598,2.2,2.4,.923,1.3,3.9,5.2,1.4,1.2,1.2,1.3,2.5,14.9,2024
14,Ryan Arcidiacono,PG,29,NYK,16,0,2.3,0.0,0.3,.000,0.0,0.3,.000,0.0,0.0,,.000,0.0,0.0,,0.0,0.4,0.4,0.3,0.1,0.0,0.0,0.3,0.0,2024
15,Deni Avdija,SF,23,WAS,42,42,27.3,4.6,9.2,.497,0.9,2.7,.348,3.6,6.5,.558,.548,2.1,2.8,.756,1.0,5.1,6.2,3.9,0.9,0.4,1.7,2.5,12.2,2024
16,Deandre Ayton,C,25,POR,26,26,31.3,5.8,10.9,.537,0.0,0.0,,5.8,10.9,.537,.537,1.1,1.4,.778,3.3,7.1,10.4,1.5,1.1,0.7,2.0,2.4,12.8,2024
17,Udoka Azubuike,C,24,PHO,11,0,8.3,1.4,1.7,.789,0.0,0.0,,1.4,1.7,.789,.789,0.3,0.8,.333,0.8,1.5,2.3,0.3,0.0,0.5,0.4,1.5,3.0,2024
18,Ibou Badji,C,21,POR,12,1,13.6,0.8,1.3,.600,0.0,0.0,,0.8,1.3,.600,.600,0.3,0.5,.500,1.5,2.2,3.7,0.7,0.2,1.4,0.8,2.7,1.8,2024
19,Marvin Bagley III,C-PF,24,TOT,29,12,19.7,4.5,7.8,.578,0.1,0.3,.222,4.4,7.4,.593,.582,2.0,2.6,.784,2.2,2.9,5.1,1.1,0.3,0.6,1.2,1.8,11.0,2024
19,Marvin Bagley III,C,24,DET,26,10,18.4,4.1,7.0,.591,0.0,0.2,.167,4.1,6.7,.606,.594,1.9,2.3,.820,1.8,2.8,4.5,1.0,0.2,0.5,1.1,1.5,10.2,2024
19,Marvin Bagley III,PF,24,WAS,3,2,30.7,7.7,14.7,.523,0.3,1.0,.333,7.3,13.7,.537,.534,2.7,4.3,.615,6.0,4.0,10.0,1.7,1.0,1.0,1.7,3.7,18.3,2024
20,Amari Bailey,PG,19,CHO,2,0,5.5,1.0,3.0,.333,0.0,1.0,.000,1.0,2.0,.500,.333,0.5,1.0,.500,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,2.5,2024
21,Patrick Baldwin Jr.,SF,21,WAS,13,0,7.8,1.0,2.3,.433,0.6,1.2,.500,0.4,1.1,.357,.567,0.5,0.8,.700,0.4,1.8,2.2,0.5,0.1,0.2,0.4,1.3,3.2,2024
22,LaMelo Ball,PG,22,CHO,20,20,32.9,8.6,19.3,.443,3.4,9.0,.372,5.2,10.3,.505,.530,4.3,4.9,.867,1.4,4.0,5.4,8.1,1.9,0.2,3.8,3.5,24.7,2024
23,Mo Bamba,C,25,PHI,24,0,9.0,1.6,3.0,.549,0.4,0.8,.556,1.2,2.2,.547,.620,0.6,0.9,.667,1.4,1.7,3.0,0.5,0.4,0.8,0.6,1.2,4.3,2024
24,Paolo Banchero,PF,21,ORL,44,44,34.8,8.0,17.8,.450,1.4,4.0,.354,6.6,13.8,.478,.490,5.1,7.3,.697,1.2,5.9,7.0,4.8,1.0,0.6,3.2,2.1,22.5,2024
25,Desmond Bane,SG,25,MEM,37,37,34.5,8.9,18.8,.474,3.3,8.6,.384,5.6,10.2,.551,.563,3.3,3.8,.864,0.9,3.6,4.6,5.3,1.0,0.5,2.7,2.9,24.4,2024
26,Dalano Banton,PG,24,BOS,20,1,7.2,0.9,2.1,.429,0.1,0.6,.167,0.8,1.5,.533,.452,0.7,0.9,.778,0.6,1.1,1.7,0.6,0.2,0.2,0.5,1.0,2.6,2024
27,Dominick Barlow,PF,20,SAS,19,1,12.8,1.6,3.6,.456,0.2,0.4,.429,1.5,3.2,.459,.478,0.7,1.2,.591,1.2,2.2,3.4,1.1,0.4,0.5,0.2,1.3,4.1,2024
28,Harrison Barnes,PF,31,SAC,42,42,29.1,3.7,7.9,.476,1.7,4.4,.399,2.0,3.5,.571,.586,1.9,2.3,.821,0.9,2.0,2.8,1.2,0.7,0.1,0.7,1.3,11.1,2024
29,Scottie Barnes,SG,22,TOR,44,44,35.2,7.6,15.8,.480,2.0,5.5,.367,5.6,10.3,.540,.543,3.0,4.0,.753,2.3,6.1,8.4,5.7,1.3,1.6,2.7,2.1,20.2,2024
30,RJ Barrett,SG,23,TOT,38,38,30.7,6.8,14.7,.464,1.6,4.7,.343,5.2,10.1,.521,.519,3.8,4.9,.774,0.8,4.4,5.2,2.7,0.5,0.4,1.8,2.2,19.1,2024
30,RJ Barrett,SG,23,NYK,26,26,29.5,6.3,14.9,.423,1.7,5.0,.331,4.7,9.9,.469,.478,4.0,4.8,.831,0.7,3.5,4.3,2.4,0.5,0.3,1.8,1.7,18.2,2024
30,RJ Barrett,SG,23,TOR,12,12,33.4,8.0,14.3,.558,1.5,4.0,.375,6.5,10.3,.629,.610,3.4,5.2,.661,1.0,6.2,7.2,3.4,0.6,0.4,1.7,3.1,20.9,2024
31,Charles Bassey,C,23,SAS,19,0,10.8,1.5,2.1,.725,0.0,0.1,.000,1.5,2.1,.744,.725,0.3,0.3,.833,1.2,2.8,4.0,1.1,0.4,0.9,0.8,1.6,3.3,2024
32,Emoni Bates,SF,20,CLE,10,0,7.6,0.6,2.5,.240,0.5,2.0,.250,0.1,0.5,.200,.340,0.1,0.2,.500,0.1,0.9,1.0,0.6,0.1,0.2,0.1,0.5,1.8,2024
33,Keita Bates-Diop,SF,28,PHO,32,8,16.0,1.6,4.0,.394,0.5,1.7,.273,1.1,2.3,.486,.453,0.8,1.1,.735,0.8,1.9,2.7,0.9,0.6,0.5,0.2,1.0,4.4,2024
34,Nicolas Batum,PF,35,TOT,31,24,25.0,2.1,4.0,.524,1.3,2.9,.456,0.8,1.1,.706,.690,0.3,0.5,.643,1.3,2.6,3.9,2.4,0.7,0.8,0.6,2.0,5.8,2024
34,Nicolas Batum,PF,35,LAC,3,0,18.0,1.0,2.7,.375,0.7,2.3,.286,0.3,0.3,1.000,.500,0.0,0.0,,0.0,2.3,2.3,1.7,1.0,1.3,0.3,1.7,2.7,2024
34,Nicolas Batum,PF,35,PHI,28,24,25.7,2.2,4.1,.534,1.4,3.0,.470,0.8,1.2,.697,.703,0.3,0.5,.643,1.4,2.6,4.0,2.5,0.7,0.8,0.6,2.0,6.1,2024
35,Bradley Beal,SG,30,PHO,19,19,32.3,7.1,13.9,.511,1.5,3.8,.389,5.6,10.1,.557,.564,2.3,3.0,.772,0.7,3.4,4.1,4.0,0.8,0.3,2.1,2.6,18.0,2024
36,Malik Beasley,SG,27,MIL,41,41,29.5,4.2,8.7,.486,2.9,6.2,.469,1.3,2.5,.529,.652,0.3,0.4,.750,0.7,3.4,4.1,1.4,0.7,0.1,0.7,2.1,11.7,2024
37,MarJon Beauchamp,SF,23,MIL,34,1,15.7,1.9,4.0,.474,0.7,1.8,.403,1.1,2.1,.534,.567,0.4,0.6,.600,0.6,1.9,2.5,0.9,0.3,0.2,0.7,1.4,4.9,2024
38,Jules Bernard,SG,24,WAS,3,0,5.0,0.3,2.7,.125,0.0,2.0,.000,0.3,0.7,.500,.125,0.0,0.0,,0.3,0.0,0.3,0.3,0.0,0.0,0.3,1.0,0.7,2024
39,Dāvis Bertāns,PF,31,OKC,12,0,6.9,0.8,2.0,.375,0.8,1.8,.409,0.0,0.2,.000,.563,1.2,1.3,.933,0.2,0.7,0.8,0.7,0.2,0.2,0.1,0.8,3.4,2024
40,Patrick Beverley,PG,35,PHI,39,1,18.5,1.9,4.5,.423,0.7,2.2,.314,1.2,2.3,.528,.500,0.9,1.2,.761,0.7,2.4,3.1,2.6,0.5,0.3,0.8,1.7,5.4,2024
41,Saddiq Bey,SF,24,ATL,43,31,32.4,4.3,10.5,.410,1.7,5.6,.311,2.6,4.9,.524,.493,2.2,2.7,.821,2.5,4.0,6.4,1.3,1.0,0.1,1.0,1.6,12.6,2024
42,Goga Bitadze,C,24,ORL,39,31,20.7,2.8,4.6,.615,0.1,0.3,.200,2.8,4.3,.639,.620,1.2,1.7,.676,2.5,3.9,6.4,1.7,0.7,1.6,0.8,2.4,6.9,2024
43,Onuralp Bitim,SG,24,CHI,1,0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
44,Bismack Biyombo,C,31,MEM,30,27,23.9,2.2,4.0,.563,0.0,0.0,,2.2,4.0,.563,.563,0.7,1.5,.478,1.9,4.5,6.4,1.7,0.3,1.1,1.3,2.7,5.2,2024
45,Anthony Black,PG,20,ORL,41,29,19.2,1.9,3.9,.491,0.5,1.4,.351,1.4,2.5,.567,.553,0.8,1.2,.627,0.5,1.8,2.4,1.7,0.6,0.4,1.0,2.0,5.1,2024
46,Leaky Black,SF,24,CHO,12,0,5.3,0.7,1.1,.615,0.2,0.3,.500,0.5,0.8,.667,.692,0.2,0.3,.500,0.3,0.6,0.8,0.4,0.3,0.3,0.2,0.3,1.7,2024
47,Bogdan Bogdanović,SG,31,ATL,41,4,28.2,6.0,14.0,.424,3.0,8.4,.362,2.9,5.6,.517,.533,1.8,2.0,.904,0.5,2.7,3.2,2.6,1.3,0.2,1.1,2.4,16.8,2024
48,Bojan Bogdanović,PF,34,DET,22,21,33.1,7.0,15.0,.465,3.0,7.2,.411,4.0,7.9,.514,.563,2.6,3.5,.740,0.6,3.0,3.5,2.6,1.0,0.1,2.2,2.3,19.5,2024
49,Bol Bol,PF,24,PHO,12,0,7.2,1.4,1.9,.739,0.3,0.4,.600,1.2,1.5,.778,.804,0.3,0.4,.800,0.8,1.5,2.3,0.5,0.3,0.5,0.5,0.8,3.4,2024
50,Marques Bolden,C,25,MIL,2,0,1.5,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,2024
51,Devin Booker,PG,27,PHO,34,34,36.1,9.2,19.0,.485,2.1,5.6,.370,7.1,13.4,.534,.540,6.1,6.9,.885,0.7,4.1,4.8,7.6,0.9,0.3,2.8,3.1,26.7,2024
52,Brandon Boston Jr.,SF,22,LAC,8,0,7.4,1.6,4.0,.406,0.5,1.8,.286,1.1,2.3,.500,.469,0.8,0.8,1.000,0.4,0.6,1.0,0.5,0.1,0.0,0.4,1.3,4.5,2024
53,Chris Boucher,PF,31,TOR,41,0,14.2,2.1,4.4,.470,0.7,2.0,.333,1.4,2.4,.580,.544,1.3,1.8,.750,1.2,2.9,4.0,0.4,0.3,0.5,0.5,1.4,6.1,2024
54,James Bouknight,SG,23,CHO,10,0,6.4,1.4,3.0,.467,1.1,2.2,.500,0.3,0.8,.375,.650,0.1,0.2,.500,0.1,0.8,0.9,0.6,0.0,0.1,0.1,0.2,4.0,2024
55,Jamaree Bouyea,PG,24,POR,6,0,9.5,0.8,3.5,.238,0.0,1.3,.000,0.8,2.2,.385,.238,0.0,0.0,,0.3,1.3,1.7,1.3,0.0,0.0,1.3,0.5,1.7,2024
56,Malaki Branham,PG,20,SAS,41,21,20.8,3.4,7.9,.431,1.0,3.1,.305,2.5,4.8,.513,.491,0.5,0.6,.913,0.3,1.7,2.0,2.3,0.4,0.1,1.2,1.3,8.3,2024
57,Christian Braun,SG,22,DEN,44,0,19.2,2.8,6.1,.455,0.7,1.9,.373,2.1,4.2,.492,.513,1.3,1.8,.718,0.7,2.9,3.5,1.5,0.4,0.4,0.8,1.6,7.5,2024
58,Mikal Bridges,SF,27,BRK,42,42,34.8,7.5,16.5,.452,2.1,6.0,.354,5.3,10.5,.508,.517,4.3,5.1,.842,0.9,4.3,5.2,3.7,0.9,0.5,2.4,1.6,21.4,2024
59,Miles Bridges,SF,25,CHO,30,28,36.9,7.9,17.2,.460,2.3,6.5,.356,5.6,10.8,.523,.527,2.7,3.1,.871,0.8,6.2,7.0,2.9,1.0,0.5,2.0,2.0,20.9,2024
60,Oshae Brissett,SF,25,BOS,26,0,12.1,1.4,3.1,.463,0.4,1.3,.303,1.0,1.8,.574,.525,1.0,1.5,.684,1.2,1.9,3.0,0.7,0.5,0.1,0.3,1.2,4.2,2024
61,Malcolm Brogdon,PG,31,POR,33,19,27.3,5.5,12.5,.438,2.2,5.1,.420,3.3,7.4,.451,.524,2.4,2.9,.804,0.6,3.0,3.6,5.3,0.7,0.2,1.3,1.4,15.5,2024
62,Armoni Brooks,PG,25,BRK,10,0,10.4,1.5,4.6,.326,1.1,3.2,.344,0.4,1.4,.286,.446,0.1,0.2,.500,0.7,1.1,1.8,0.5,0.1,0.1,0.3,0.3,4.2,2024
63,Dillon Brooks,SF,28,HOU,33,33,31.5,5.0,10.8,.464,1.9,4.8,.392,3.2,6.1,.520,.550,1.8,2.2,.831,0.7,2.8,3.5,1.5,1.0,0.1,1.5,3.7,13.7,2024
64,Bruce Brown,SG-PG,27,TOT,36,33,29.1,4.5,9.4,.481,1.0,3.0,.324,3.5,6.4,.555,.533,1.9,2.3,.821,0.8,3.9,4.6,2.9,1.0,0.3,1.3,2.5,11.9,2024
64,Bruce Brown,SG,27,IND,33,33,29.7,4.5,9.5,.475,1.0,3.1,.327,3.5,6.5,.545,.527,2.0,2.5,.817,0.8,3.9,4.7,3.0,1.1,0.2,1.2,2.5,12.1,2024
64,Bruce Brown,PG,27,TOR,3,0,22.7,4.3,7.7,.565,0.7,2.3,.286,3.7,5.3,.688,.609,0.7,0.7,1.000,1.0,3.3,4.3,1.0,0.7,0.3,1.3,3.0,10.0,2024
65,Charlie Brown Jr.,SG,26,NYK,3,0,1.7,0.3,1.3,.250,0.3,1.0,.333,0.0,0.3,.000,.375,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,1.0,2024
66,Greg Brown III,PF,22,DAL,6,0,6.7,0.8,1.8,.455,0.2,0.5,.333,0.7,1.3,.500,.500,0.7,1.5,.444,0.5,1.0,1.5,0.7,0.0,0.7,0.7,0.8,2.5,2024
67,Jaylen Brown,SF,27,BOS,41,41,33.6,8.9,18.0,.493,2.1,6.0,.358,6.7,12.0,.561,.553,3.2,4.4,.718,0.9,4.3,5.2,3.6,1.1,0.6,2.5,2.6,23.1,2024
68,Kendall Brown,SG,20,IND,3,0,5.7,0.7,1.7,.400,0.0,0.3,.000,0.7,1.3,.500,.400,1.3,2.0,.667,0.7,0.0,0.7,0.3,0.0,0.0,0.0,1.3,2.7,2024
69,Kobe Brown,PF,24,LAC,25,0,10.0,0.9,2.2,.393,0.4,1.4,.306,0.4,0.8,.550,.491,0.0,0.1,.500,0.2,1.2,1.4,0.6,0.2,0.1,0.2,1.5,2.2,2024
70,Moses Brown,C,24,POR,9,4,9.1,1.0,2.3,.429,0.0,0.0,,1.0,2.3,.429,.429,0.0,0.4,.000,2.0,3.1,5.1,0.2,0.2,0.3,0.4,1.2,2.0,2024
71,Troy Brown Jr.,SF,24,MIN,34,3,11.6,1.5,3.3,.442,0.9,2.4,.370,0.6,0.9,.625,.575,0.6,0.6,.864,0.4,1.6,2.0,1.0,0.2,0.1,0.5,0.7,4.4,2024
72,Jalen Brunson,PG,27,NYK,41,41,35.8,9.3,19.6,.475,2.9,6.7,.427,6.5,13.0,.499,.547,5.0,6.1,.831,0.6,3.3,3.9,6.5,1.0,0.2,2.4,2.1,26.5,2024
73,Thomas Bryant,C,26,MIA,22,3,10.8,1.9,3.3,.562,0.0,0.1,.000,1.9,3.2,.586,.562,0.8,0.9,.850,1.0,2.2,3.2,0.6,0.3,0.2,0.7,1.1,4.5,2024
74,Kobe Bufkin,SG,20,ATL,2,0,2.0,0.0,1.5,.000,0.0,0.5,.000,0.0,1.0,.000,.000,0.5,1.0,.500,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.5,2024
75,Reggie Bullock,SF,32,HOU,17,0,9.3,0.8,2.1,.400,0.6,1.5,.385,0.2,0.5,.444,.543,0.1,0.1,1.000,0.1,1.3,1.4,0.5,0.1,0.1,0.2,0.5,2.3,2024
76,Alec Burks,SG,32,DET,36,0,20.3,3.8,9.6,.392,2.3,5.8,.400,1.4,3.8,.380,.513,2.8,3.1,.900,0.4,1.9,2.3,1.5,0.4,0.3,0.7,1.6,12.6,2024
77,Jared Butler,SG,23,WAS,17,0,7.5,1.6,2.9,.560,0.6,1.4,.417,1.1,1.5,.692,.660,0.7,0.9,.800,0.0,0.6,0.6,1.8,0.5,0.1,0.6,0.8,4.6,2024
78,Jimmy Butler,PF,34,MIA,28,28,33.6,6.5,13.5,.483,0.8,2.1,.397,5.7,11.5,.498,.513,7.2,8.1,.885,1.9,3.1,5.0,4.4,1.1,0.4,1.8,1.1,21.1,2024
79,Jamal Cain,PF,24,MIA,14,1,14.9,2.1,4.7,.439,0.6,1.8,.320,1.5,2.9,.512,.500,1.0,1.4,.737,0.9,1.2,2.1,0.2,0.6,0.3,0.3,1.1,5.7,2024
80,Kentavious Caldwell-Pope,SG,30,DEN,42,42,32.4,3.6,7.8,.457,1.5,3.8,.399,2.1,4.0,.512,.553,1.5,1.6,.897,0.4,1.9,2.3,2.5,1.5,0.5,1.0,1.9,10.1,2024
81,Toumani Camara,PF,23,POR,41,29,24.8,2.6,6.3,.412,0.8,2.8,.281,1.8,3.5,.517,.475,1.0,1.4,.678,1.9,3.0,4.9,1.0,1.0,0.5,1.2,2.7,6.9,2024
82,Clint Capela,C,29,ATL,41,41,25.9,4.7,8.2,.573,0.0,0.0,,4.7,8.2,.573,.573,1.8,2.8,.655,4.8,5.6,10.4,1.0,0.6,1.7,0.9,2.5,11.2,2024
83,Jevon Carter,PG,28,CHI,43,0,14.1,2.0,5.5,.369,1.2,3.5,.344,0.8,2.0,.412,.479,0.1,0.1,.600,0.1,0.7,0.8,1.2,0.5,0.3,0.5,1.1,5.3,2024
84,Wendell Carter Jr.,C,24,ORL,18,12,24.8,3.9,7.7,.507,1.1,2.6,.435,2.8,5.1,.543,.580,1.8,2.4,.744,1.8,4.8,6.7,1.6,0.5,0.5,1.2,2.1,10.7,2024
85,Alex Caruso,SG,29,CHI,38,26,25.7,3.5,7.1,.491,1.8,4.3,.420,1.7,2.9,.596,.616,1.1,1.5,.768,1.0,2.6,3.5,2.6,1.3,0.9,1.3,2.4,9.9,2024
86,Colin Castleton,C,23,LAL,5,0,6.4,1.2,1.8,.667,0.0,0.0,,1.2,1.8,.667,.667,0.8,0.8,1.000,0.8,1.0,1.8,0.6,0.0,0.0,0.2,1.2,3.2,2024
87,Malcolm Cazalon,SG,22,DET,1,0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024
88,Julian Champagnie,SF,22,SAS,36,21,15.5,2.0,4.8,.419,1.4,3.5,.409,0.6,1.3,.444,.570,0.8,0.9,.882,0.4,1.8,2.2,1.0,0.6,0.5,0.7,1.1,6.3,2024
